Nom,STOXX® Europe 600 (Gross Return EUR),STOXX® Europe 600 (Price Return EUR),EURO STOXX 50® (Gross Return EUR),EURO STOXX 50® (Price Return EUR),CAC All-Tradable Gross Return,CAC All-Tradable,CAC 40 Gross Return,CAC 40
ISIN,CH0102635015,EU0009658202,CH0102173264,EU0009658145,QS0011131891,FR0003999499,QS0011131834,FR0003500008
Symbole,SXXGR,SXXP,SX5GT,SX5E,CACTR,CACT,PX1GR,CAC
Source,https://stoxx.com/index/sxxgr/?factsheet=true,https://stoxx.com/index/sxxp/?factsheet=true,https://stoxx.com/index/sx5gt/?factsheet=true,https://stoxx.com/index/sx5e/?factsheet=true,https://markets.ft.com/data/indices/tearsheet/summary?s=CACTR%3APAR,https://markets.ft.com/data/indices/tearsheet/summary?s=CACT%3APAR,https://markets.ft.com/data/indices/tearsheet/summary?s=PX1GR%3APAR,https://markets.ft.com/data/indices/tearsheet/summary?s=CAC%3APAR
Date,STOXX_600_Gross_Return,STOXX_600_Price_Return,EURO_STOXX_50_Gross_Return,EURO_STOXX_50_Price_Return,CAC_All_Tradable_Gross_Return,CAC_All_Tradable_Price_Return,CAC_40_Gross_Return,CAC_40_Price_Return
2020-08-05,193.09,365.16,1380.96,3268.38,9446.81,3819.49,13667.03,4933.34
2020-08-06,191.75,362.49,1369.46,3240.39,9368.05,3787.65,13533.48,4885.13
2020-08-07,192.33,363.55,1374.97,3252.65,9380.03,3792.49,13545.66,4889.52
2020-08-10,192.93,364.65,1377.95,3259.71,9423.21,3809.95,13601.03,4909.51
2020-08-11,196.1699,370.76,1408.56,3332.12,9642.44,3898.59,13929.27,5027.99
2020-08-12,198.34,374.88,1421.69,3363.18,9724.17,3931.63,14054.81,5073.31
2020-08-13,197.25,372.5299,1413.1,3342.85,9675.84,3912.09,13969.13,5042.38
2020-08-14,194.91,368.07,1397.1199,3305.05,9525.98,3851.44,13749.01,4962.93
2020-08-17,195.53,369.26,1397.45,3305.85,9543.44,3858.5,13773.99,4971.94
2020-08-18,194.44,367.18,1390.6,3289.64,9476.52,3831.44,13680.11,4938.06
2020-08-19,195.7,369.58,1402.43,3317.62,9546.28,3859.65,13788.65,4977.23
2020-08-20,193.68,365.64,1383.98,3273.98,9424.33,3810.34,13605.83,4911.24
2020-08-21,193.3899,365.0899,1377.97,3259.75,9402.57,3801.55,13564.5,4896.33
2020-08-24,196.45,370.85,1408.4,3331.7399,9605.67,3883.66,13873.56,5007.89
2020-08-25,195.86,369.75,1407.54,3329.71,9605.78,3883.7,13874.63,5008.27
2020-08-26,197.65,373.12,1418.98,3356.76,9684.3,3915.45,13985.9,5048.43
2020-08-27,196.38,370.72,1408.1,3331.04,9614.12,3887.07,13895.96,5015.97
2020-08-28,195.4,368.8,1402.22,3315.54,9594.94,3879.32,13859.87,5002.94
2020-08-31,194.2,366.51,1384.22,3272.51,9500.16,3841.0,13705.5,4947.22
2020-09-01,193.53,365.23,1386.3599,3277.58,9476.93,3831.61,13680.24,4938.1
2020-09-02,196.75,371.2799,1412.09,3337.77,9652.4,3902.5,13939.63,5031.74
2020-09-03,194.03,366.08,1397.99,3304.2199,9600.75,3881.62,13878.08,5009.52
2020-09-04,191.83,361.93,1379.53,3260.59,9518.64,3848.42,13754.95,4965.07
2020-09-07,195.04,367.97,1402.15,3314.07,9692.37,3917.93,14003.58,5053.72
2020-09-08,192.8,363.75,1382.39,3267.37,9536.2,3854.8,13781.35,4973.52
2020-09-09,195.95,369.65,1406.71,3324.83,9671.51,3908.42,13978.46,5042.98
2020-09-10,194.8,367.48,1401.6,3312.77,9641.37,3896.2,13925.65,5023.93
2020-09-11,195.05,367.96,1402.89,3315.81,9653.35,3901.04,13953.95,5034.14
2020-09-14,195.35,368.51,1403.3,3316.79,9694.31,3917.59,14003.14,5051.88
2020-09-15,196.65,370.96,1409.85,3332.26,9720.27,3928.08,14047.62,5067.93
2020-09-16,197.81,373.13,1412.63,3338.84,9740.14,3936.1,14065.61,5074.42
2020-09-17,196.8,371.23,1403.21,3316.57,9672.86,3908.91,13968.81,5039.5
2020-09-18,195.51,368.7799,1389.3,3283.69,9556.41,3861.85,13798.83,4978.18
2020-09-21,189.18,356.82,1337.53,3160.95,9200.03,3717.77,13283.17,4792.04
2020-09-22,189.57,357.55,1338.88,3164.13,9171.14,3706.09,13229.95,4772.84
2020-09-23,190.62,359.5299,1345.64,3180.11,9217.39,3724.78,13311.48,4802.26
2020-09-24,188.6699,355.85,1336.98,3159.64,9135.99,3691.89,13201.62,4762.62
2020-09-25,188.54,355.51,1328.42,3137.06,9099.62,3672.49,13130.58,4729.66
2020-09-28,192.72,363.39,1364.89,3223.19,9321.84,3762.17,13445.99,4843.27
2020-09-29,191.71,361.49,1361.1199,3214.3,9291.57,3749.96,13414.9,4832.07
2020-09-30,191.5,361.0899,1352.3599,3193.61,9261.31,3737.75,13335.41,4803.44
2020-10-01,191.95,361.8,1353.08,3194.09,9292.92,3750.5,13392.6,4824.04
2020-10-02,192.4199,362.69,1351.74,3190.93,9290.8,3749.65,13394.94,4824.88
2020-10-05,193.99,365.63,1364.14,3220.2199,9394.63,3791.55,13525.39,4871.87
2020-10-06,194.13,365.88,1369.69,3233.3,9450.16,3813.95,13590.86,4895.46
2020-10-07,193.9,365.45,1369.74,3233.43,9426.85,3804.55,13553.51,4882.0
2020-10-08,195.43,368.31,1379.2,3255.76,9489.23,3829.72,13636.62,4911.94
2020-10-09,196.51,370.35,1386.56,3273.12,9546.78,3852.95,13733.42,4946.81
2020-10-12,197.91,373.0,1397.14,3298.12,9604.29,3876.16,13823.61,4979.29
2020-10-13,196.83,370.96,1389.13,3279.19,9538.04,3849.42,13735.66,4947.61
2020-10-14,196.65,370.62,1386.6199,3273.28,9528.37,3845.52,13719.13,4941.66
2020-10-15,192.58,362.91,1352.48,3192.69,9332.3,3766.39,13429.74,4837.42
2020-10-16,195.0,367.48,1374.84,3245.4699,9501.32,3834.6,13703.04,4935.86
2020-10-19,194.65,366.81,1373.59,3242.51,9516.35,3840.67,13721.79,4942.62
2020-10-20,193.96,365.51,1367.38,3227.87,9503.5,3835.48,13684.77,4929.28
2020-10-21,191.45,360.79,1347.4,3180.7,9358.37,3776.91,13475.62,4853.95
2020-10-22,191.2,360.27,1343.5,3171.41,9354.04,3775.16,13468.51,4851.38
2020-10-23,192.3899,362.5,1355.13,3198.86,9460.48,3818.12,13630.24,4909.64
2020-10-26,188.9199,355.95,1315.47,3105.25,9275.51,3743.47,13370.62,4816.12
2020-10-27,187.13,352.58,1300.79,3070.6,9114.18,3678.36,13133.34,4730.66
2020-10-28,181.61,342.17,1255.44,2963.54,8801.22,3552.05,12690.44,4571.12
2020-10-29,181.43,341.76,1254.49,2960.03,8804.25,3553.27,12686.41,4569.67
2020-10-30,181.75,342.36,1253.72,2958.21,8845.32,3569.85,12754.63,4594.24
2020-11-02,184.69,347.86,1280.01,3019.54,9025.5,3642.57,13023.62,4691.14
2020-11-03,189.02,356.01,1313.58,3098.7199,9237.62,3728.02,13341.43,4805.61
2020-11-04,192.91,363.31,1340.01,3161.07,9451.7,3814.41,13666.91,4922.85
2020-11-05,194.96,367.12,1363.1099,3215.56,9570.49,3862.36,13836.65,4983.99
2020-11-06,194.57,366.4,1358.23,3204.05,9524.59,3843.82,13772.49,4960.88
2020-11-09,202.33,380.99,1444.65,3407.91,10222.63,4125.53,14814.79,5336.32
2020-11-10,204.15,384.42,1459.3599,3442.62,10390.21,4193.16,15044.24,5418.97
2020-11-11,206.35,388.56,1469.83,3467.3,10430.38,4209.37,15117.09,5445.21
2020-11-12,204.6,385.16,1453.25,3428.2,10293.59,4154.11,14887.68,5362.57
2020-11-13,204.61,385.18,1454.89,3432.07,10333.67,4170.28,14936.49,5380.16
2020-11-16,207.03,389.74,1469.3599,3466.21,10521.64,4246.14,15190.03,5471.48
2020-11-17,206.55,388.82,1470.32,3468.48,10538.38,4252.89,15222.01,5483.0
2020-11-18,207.46,390.54,1476.13,3482.17,10590.03,4273.74,15300.99,5511.45
2020-11-19,205.91,387.6,1463.33,3451.97,10518.41,4244.84,15198.87,5474.66
2020-11-20,206.97,389.61,1469.95,3467.6,10553.08,4258.45,15257.78,5495.89
2020-11-23,206.57,388.8399,1468.02,3463.04,10553.61,4258.66,15247.41,5492.15
2020-11-24,208.49,392.39,1487.07,3507.98,10686.15,4312.15,15431.41,5558.42
2020-11-25,208.33,392.0899,1488.73,3511.9,10702.34,4318.68,15467.11,5571.29
2020-11-26,208.13,391.63,1488.32,3510.94,10694.93,4315.69,15454.62,5566.79
2020-11-27,208.99,393.23,1495.47,3527.79,10760.05,4341.97,15541.78,5598.18
2020-11-30,206.93,389.36,1480.52,3492.54,10611.17,4281.89,15320.71,5518.55
2020-12-01,208.3,391.9,1494.7,3525.24,10735.07,4330.2,15503.16,5581.64
2020-12-02,208.2,391.69,1493.29,3521.32,10728.25,4327.45,15506.97,5583.01
2020-12-03,208.24,391.72,1491.5,3517.1,10714.0,4321.7,15482.95,5574.36
2020-12-04,209.48,394.04,1500.91,3539.27,10786.17,4350.81,15579.56,5609.15
2020-12-07,208.86,392.8399,1497.01,3530.08,10728.13,4325.29,15489.32,5573.38
2020-12-08,209.28,393.64,1495.22,3525.87,10706.25,4316.46,15454.0,5560.67
2020-12-09,209.97,394.9,1496.73,3529.02,10679.39,4304.81,15419.08,5546.82
2020-12-10,209.05,393.15,1493.89,3522.31,10675.89,4303.4,15426.94,5549.65
2020-12-11,207.46,390.12,1478.42,3485.84,10599.16,4272.47,15309.9,5507.55
2020-12-14,208.38,391.85,1486.1,3503.96,10638.73,4288.34,15366.57,5527.84
2020-12-15,208.91,392.8399,1493.54,3521.5,10648.15,4292.14,15373.44,5530.31
2020-12-16,210.63,396.08,1502.66,3543.0,10686.79,4307.72,15421.72,5547.68
2020-12-17,211.35,397.2799,1510.24,3560.87,10698.24,4312.33,15426.67,5549.46
2020-12-18,210.62,395.9,1503.82,3545.74,10659.3,4296.63,15366.58,5527.84
2020-12-21,205.72,386.69,1462.66,3448.68,10407.01,4194.94,14992.7,5393.34
2020-12-22,208.15,391.25,1483.3599,3497.49,10543.91,4250.12,15197.05,5466.86
2020-12-23,210.41,395.49,1501.28,3539.26,10665.11,4297.96,15370.17,5527.59
2020-12-24,210.67,395.98,1502.98,3543.28,10657.18,4294.76,15354.66,5522.01
2020-12-28,212.06,398.58,1516.6099,3575.41,10769.97,4340.22,15539.2,5588.38
2020-12-29,213.67,401.61,1519.14,3581.37,10816.31,4358.89,15604.29,5611.79
2020-12-30,212.95,400.25,1514.99,3571.59,10791.33,4348.83,15569.87,5599.41
2020-12-31,212.31,399.0299,1506.95,3552.64,10703.57,4313.46,15436.4,5551.41
2021-01-04,213.76,401.69,1512.96,3564.39,10788.91,4343.15,15561.07,5588.96
2021-01-05,213.36,400.94,1505.94,3547.85,10751.55,4328.09,15493.26,5564.6
2021-01-06,216.28,406.41,1532.78,3611.08,10875.19,4377.86,15677.02,5630.6
2021-01-07,217.39,408.49,1537.59,3622.42,10948.17,4407.24,15786.29,5669.85
2021-01-08,218.82,411.17,1547.2,3645.05,11020.14,4436.21,15889.4,5706.88
2021-01-11,217.35,408.41,1536.83,3620.62,10937.44,4402.92,15765.62,5662.43
2021-01-12,217.48,408.61,1533.8,3612.13,10923.3,4397.18,15733.73,5650.97
2021-01-13,217.72,409.07,1535.65,3616.51,10943.09,4405.15,15766.29,5662.67
2021-01-14,219.3,412.0,1546.21,3641.37,10992.43,4424.72,15817.72,5681.14
2021-01-15,217.09,407.85,1528.45,3599.55,10871.48,4376.03,15624.34,5611.69
2021-01-18,217.57,408.68,1530.58,3602.67,10883.39,4380.83,15639.88,5617.27
2021-01-19,217.17,407.92,1527.6,3595.42,10853.97,4368.45,15590.24,5598.61
2021-01-20,218.72,410.8399,1539.76,3624.04,10910.4,4391.16,15673.31,5628.44
2021-01-21,218.75,410.89,1537.34,3618.35,10846.77,4365.55,15568.46,5590.79
2021-01-22,217.5,408.54,1530.57,3602.41,10774.93,4336.64,15481.55,5559.57
2021-01-25,215.69,405.13,1509.64,3553.14,10588.69,4261.68,15238.7,5472.36
2021-01-26,217.05,407.7,1526.5,3592.83,10687.7,4301.53,15381.16,5523.52
2021-01-27,214.54,402.98,1502.52,3536.38,10576.34,4256.71,15203.21,5459.62
2021-01-28,214.76,403.39,1511.3,3557.04,10665.37,4292.54,15344.94,5510.52
2021-01-29,210.75,395.85,1479.18,3481.44,10471.63,4214.56,15034.98,5399.21
2021-02-01,213.37,400.77,1500.17,3530.85,10592.83,4263.35,15208.93,5461.68
2021-02-02,216.11,405.92,1525.5,3590.46,10786.91,4341.46,15491.4,5563.11
2021-02-03,216.83,407.27,1533.69,3609.75,10790.56,4342.93,15491.24,5563.05
2021-02-04,218.1,409.54,1548.99,3642.12,10875.83,4377.25,15617.91,5608.54
2021-02-05,218.1,409.54,1554.8,3655.77,10969.72,4415.04,15759.13,5659.26
2021-02-08,218.76,410.7799,1558.94,3665.51,11013.38,4432.61,15833.69,5686.03
2021-02-09,218.57,410.42,1557.08,3661.13,11020.2,4435.35,15849.02,5691.54
2021-02-10,218.07,409.47,1551.65,3648.37,10979.57,4419.0,15791.27,5670.8
2021-02-11,219.07,411.35,1561.56,3671.68,10986.81,4421.91,15788.55,5669.82
2021-02-12,220.48,414.0,1571.74,3695.61,11040.24,4443.42,15882.81,5703.67
2021-02-15,223.4,419.47,1588.16,3734.2,11188.98,4503.28,16112.75,5786.25
2021-02-16,223.27,419.2,1585.1099,3726.4,11186.93,4502.46,16113.54,5786.53
2021-02-17,221.63,416.1,1573.82,3699.85,11143.79,4485.09,16055.93,5765.84
2021-02-18,219.89,412.7,1565.81,3681.04,11065.57,4453.61,15951.47,5728.33
2021-02-19,221.06,414.88,1579.6099,3713.46,11139.5,4483.37,16077.41,5773.55
2021-02-22,220.09,413.06,1573.82,3699.85,11124.15,4477.19,16060.38,5767.44
2021-02-23,219.16,411.32,1569.24,3689.1,11142.66,4484.64,16094.91,5779.84
2021-02-24,220.19,413.21,1576.43,3705.99,11179.47,4499.45,16145.42,5797.98
2021-02-25,219.51,411.73,1567.6199,3685.28,11158.39,4490.97,16106.2,5783.89
2021-02-26,215.92,404.99,1546.84,3636.44,11004.78,4429.15,15881.56,5703.22
2021-03-01,219.89,412.44,1576.69,3706.62,11178.04,4498.88,16130.96,5792.79
2021-03-02,220.32,413.23,1577.16,3707.72,11205.2,4509.61,16178.72,5809.73
2021-03-03,220.44,413.42,1579.73,3712.78,11238.09,4522.34,16235.35,5830.06
2021-03-04,219.93,411.91,1576.63,3704.85,11241.85,4523.85,16236.98,5830.65
2021-03-05,218.2,408.68,1561.6,3669.54,11145.72,4485.17,16103.3,5782.65
2021-03-08,222.78,417.25,1601.47,3763.24,11366.5,4574.01,16438.43,5902.99
2021-03-09,224.47,420.41,1611.18,3786.05,11411.44,4592.09,16499.64,5924.97
2021-03-10,225.37,422.11,1625.6,3819.92,11517.82,4634.9,16682.27,5990.55
2021-03-11,226.56,424.17,1636.54,3845.64,11598.62,4667.42,16802.58,6033.76
2021-03-12,225.98,423.08,1631.32,3833.36,11621.95,4676.81,16838.21,6046.55
2021-03-15,225.98,423.08,1629.82,3829.84,11601.59,4668.61,16808.75,6035.97
2021-03-16,227.99,426.82,1638.8,3850.96,11644.12,4685.73,16862.95,6055.43
2021-03-17,226.97,424.91,1638.28,3849.74,11641.94,4684.85,16861.23,6054.82
2021-03-18,228.06,426.59,1646.23,3867.54,11651.06,4688.52,16883.45,6062.79
2021-03-19,226.33,423.35,1633.24,3837.02,11537.34,4642.76,16702.91,5997.96
2021-03-22,226.78,424.17,1631.88,3833.84,11489.41,4623.41,16621.09,5968.48
2021-03-23,226.32,423.31,1628.98,3827.02,11447.1,4606.38,16556.53,5945.3
2021-03-24,226.37,423.39,1631.33,3832.55,11450.05,4607.57,16562.06,5947.29
2021-03-25,226.34,423.08,1632.35,3832.57,11465.85,4609.27,16596.38,5952.41
2021-03-26,228.47,426.93,1646.88,3866.68,11531.73,4635.76,16697.87,5988.81
2021-03-29,228.88,427.61,1653.78,3882.87,11575.65,4653.37,16772.3,6015.51
2021-03-30,230.51,430.65,1672.23,3926.2,11701.2,4703.84,16974.54,6088.04
2021-03-31,230.0,429.6,1669.25,3919.21,11665.62,4689.53,16916.51,6067.23
2021-04-01,231.47,432.22,1681.31,3945.96,11750.13,4723.51,17016.13,6102.96
2021-04-06,233.16,435.26,1692.87,3970.42,11811.49,4748.18,17095.27,6131.34
2021-04-07,232.66,434.32,1687.05,3956.77,11813.27,4748.89,17093.37,6130.66
2021-04-08,234.06,436.86,1696.03,3977.83,11876.91,4774.47,17191.12,6165.72
2021-04-09,234.34,437.23,1696.46,3978.84,11875.1,4773.75,17201.39,6169.41
2021-04-12,233.28,435.24,1689.23,3961.9,11857.13,4766.52,17179.85,6161.68
2021-04-13,233.59,435.75,1691.4,3966.99,11907.25,4786.61,17242.37,6184.1
2021-04-14,234.04,436.57,1695.37,3976.28,11945.29,4801.9,17310.63,6208.58
2021-04-15,235.16,438.55,1702.68,3993.43,11987.02,4818.68,17381.89,6234.14
2021-04-16,237.32,442.49,1719.79,4032.99,12082.81,4857.18,17529.46,6287.07
2021-04-19,237.38,442.18,1714.73,4019.91,12102.46,4865.08,17556.28,6296.69
2021-04-20,232.98,433.8,1682.14,3940.46,11878.03,4768.53,17214.88,6165.11
2021-04-21,234.51,436.64,1697.48,3976.41,11946.89,4795.57,17341.78,6210.55
2021-04-22,236.18,439.63,1713.87,4014.8,12052.54,4837.98,17500.16,6267.28
2021-04-23,235.88,439.04,1713.24,4013.34,12034.18,4830.61,17474.1,6257.94
2021-04-26,236.54,440.2,1716.44,4020.83,12079.44,4848.18,17523.17,6275.52
2021-04-27,236.4,439.85,1713.2,4011.91,12084.21,4846.88,17532.14,6273.76
2021-04-28,236.52,439.92,1715.68,4015.03,12144.48,4870.8,17624.98,6306.98
2021-04-29,236.01,438.77,1708.87,3996.9,12129.49,4864.4,17612.65,6302.57
2021-04-30,235.36,437.39,1701.43,3974.74,12066.06,4838.77,17520.17,6269.48
2021-05-03,236.75,439.92,1712.73,4000.25,12140.05,4868.28,17627.55,6307.9
2021-05-04,233.44,433.65,1680.9,3924.8,12035.53,4823.9,17480.37,6251.75
2021-05-05,237.78,441.55,1716.48,4002.79,12220.53,4887.88,17769.53,6339.47
2021-05-06,237.69,441.02,1717.36,3999.44,12249.73,4899.29,17820.09,6357.09
2021-05-07,239.95,444.93,1734.84,4034.25,12333.36,4924.91,17933.32,6385.51
2021-05-10,240.32,445.39,1732.2,4023.35,12359.55,4926.85,17971.68,6385.99
2021-05-11,235.58,436.61,1698.93,3946.06,12140.71,4839.62,17637.89,6267.39
2021-05-12,236.3,437.93,1699.52,3947.43,12150.31,4843.17,17671.57,6279.35
2021-05-13,236.08,437.32,1703.55,3952.45,12156.22,4844.91,17696.82,6288.33
2021-05-14,238.9,442.53,1731.57,4017.44,12337.13,4916.2,17970.36,6385.14
2021-05-17,238.84,442.29,1727.76,4006.84,12311.52,4901.0,17936.17,6367.35
2021-05-18,239.28,443.04,1727.11,4005.34,12298.45,4892.72,17910.65,6353.67
2021-05-19,235.67,436.34,1697.53,3936.74,12125.36,4823.66,17653.78,6262.55
2021-05-20,238.83,441.9,1725.11,3999.91,12267.27,4880.11,17882.2,6343.58
2021-05-21,240.22,444.44,1736.27,4025.78,12340.6,4909.28,18002.94,6386.41
2021-05-24,240.71,445.07,1742.57,4035.58,12396.78,4925.21,18092.24,6408.49
2021-05-25,240.81,445.2,1742.77,4036.04,12370.85,4911.94,18051.26,6390.27
2021-05-26,240.84,445.22,1740.89,4031.67,12380.95,4914.7,18058.61,6391.6
2021-05-27,241.52,446.44,1744.14,4039.21,12460.97,4946.46,18183.25,6435.71
2021-05-28,242.93,448.98,1757.87,4070.56,12556.89,4982.01,18329.6,6484.11
2021-05-31,241.74,446.76,1744.53,4039.46,12494.78,4956.72,18226.85,6447.17
2021-06-01,243.57,450.1,1758.48,4071.75,12576.17,4988.8,18346.25,6489.4
2021-06-02,244.29,451.34,1765.98,4088.5,12631.1,5009.39,18440.9,6521.52
2021-06-03,244.05,450.79,1761.98,4079.24,12605.0,4998.8,18402.42,6507.92
2021-06-04,245.01,452.57,1766.36,4089.38,12628.68,5008.07,18424.33,6515.66
2021-06-07,245.57,453.56,1769.93,4097.65,12687.91,5029.73,18511.18,6543.56
2021-06-08,245.81,454.01,1769.22,4096.01,12704.53,5036.3,18532.27,6551.01
2021-06-09,246.05,454.44,1769.58,4096.85,12731.77,5047.05,18567.45,6563.45
2021-06-10,246.14,454.56,1769.25,4096.07,12700.11,5033.86,18521.65,6546.49
2021-06-11,247.74,457.51,1782.48,4126.7,12810.64,5077.67,18674.89,6600.66
2021-06-14,248.18,458.32,1785.06,4132.67,12843.11,5090.52,18719.28,6616.35
2021-06-15,248.47,458.81,1789.75,4143.52,12880.86,5102.71,18797.01,6639.52
2021-06-16,249.04,459.86,1793.3,4151.76,12901.78,5110.46,18834.17,6652.65
2021-06-17,248.77,459.33,1796.06,4158.14,12914.66,5115.56,18872.7,6666.26
2021-06-18,244.83,452.05,1763.76,4083.37,12733.69,5043.88,18597.81,6569.16
2021-06-21,246.59,455.23,1776.27,4112.33,12788.91,5064.79,18692.7,6602.54
2021-06-22,247.24,456.42,1780.94,4123.13,12808.34,5072.36,18718.06,6611.5
2021-06-23,245.46,453.1,1760.82,4075.94,12702.12,5028.97,18552.67,6551.07
2021-06-24,247.68,457.04,1781.94,4122.43,12861.19,5087.3,18799.91,6631.15
2021-06-25,248.0,457.63,1781.17,4120.66,12854.12,5084.5,18776.42,6622.87
2021-06-28,246.55,454.94,1767.88,4089.91,12729.56,5035.23,18592.57,6558.02
2021-06-29,247.33,456.37,1775.49,4107.51,12748.75,5042.78,18619.25,6567.43
2021-06-30,245.43,452.84,1756.81,4064.3,12642.16,5000.61,18450.28,6507.83
2021-07-01,246.97,455.63,1763.12,4078.89,12737.01,5037.12,18580.66,6553.82
2021-07-02,247.61,456.81,1765.46,4084.31,12744.14,5039.09,18577.92,6552.86
2021-07-05,248.47,458.36,1766.78,4087.37,12774.1,5050.44,18619.57,6567.54
2021-07-06,247.19,455.98,1751.78,4052.67,12669.34,5008.21,18449.28,6507.48
2021-07-07,249.13,459.53,1763.13,4078.53,12708.08,5022.79,18509.88,6527.72
2021-07-08,244.91,451.61,1726.43,3991.66,12465.51,4926.91,18138.44,6396.73
2021-07-09,248.2,457.67,1759.49,4068.09,12700.87,5019.8,18514.7,6529.42
2021-07-12,249.92,460.83,1770.42,4093.38,12753.21,5040.49,18599.28,6559.25
2021-07-13,249.98,460.96,1770.94,4094.56,12746.57,5037.85,18597.06,6558.47
2021-07-14,249.77,460.56,1773.07,4099.5,12739.21,5034.94,18596.81,6558.38
2021-07-15,247.4,456.2,1754.43,4056.39,12612.37,4984.81,18412.46,6493.36
2021-07-16,246.61,454.74,1745.51,4035.77,12560.7,4964.39,18318.07,6460.08
2021-07-19,240.98,444.29,1699.94,3928.53,12250.03,4841.6,17852.72,6295.97
2021-07-20,242.24,446.61,1711.98,3956.34,12338.3,4876.49,17997.01,6346.85
2021-07-21,246.24,453.97,1742.42,4026.68,12561.74,4964.8,18330.56,6464.48
2021-07-22,247.64,456.53,1756.42,4059.05,12601.25,4980.41,18379.08,6481.59
2021-07-23,250.36,461.51,1778.61,4109.1,12759.63,5043.01,18626.43,6568.82
2021-07-26,250.17,461.14,1775.79,4102.59,12777.91,5050.23,18654.14,6578.6
2021-07-27,248.82,458.65,1759.45,4064.83,12691.83,5016.22,18521.78,6531.92
2021-07-28,250.47,461.7,1775.98,4103.03,12834.11,5072.45,18741.25,6609.31
2021-07-29,251.65,463.84,1781.93,4116.77,12878.61,5090.04,18810.59,6633.77
2021-07-30,250.52,461.74,1770.04,4089.3,12846.99,5077.54,18751.02,6612.76
2021-08-02,251.99,464.45,1781.87,4116.62,12957.52,5120.99,18931.01,6675.9
2021-08-03,252.5,465.38,1782.44,4117.95,13023.44,5147.04,19066.88,6723.81
2021-08-04,254.04,468.22,1794.11,4144.9,13069.62,5165.25,19130.47,6746.23
2021-08-05,255.06,469.96,1801.11,4161.08,13146.28,5195.54,19229.58,6781.19
2021-08-06,255.06,469.97,1806.94,4174.54,13205.85,5219.09,19331.02,6816.96
2021-08-09,255.45,470.68,1808.06,4177.15,13198.12,5216.03,19320.31,6813.18
2021-08-10,256.3399,472.32,1812.68,4187.82,13211.52,5221.33,19340.25,6820.21
2021-08-11,257.43,474.32,1820.7,4206.33,13279.32,5248.12,19447.37,6857.99
2021-08-12,257.91,474.84,1829.35,4226.33,13322.23,5265.08,19516.8,6882.47
2021-08-13,258.46,475.83,1831.08,4229.7,13344.11,5273.73,19555.28,6896.04
2021-08-16,257.19,473.45,1819.28,4202.4399,13243.45,5233.95,19392.87,6838.77
2021-08-17,257.37,473.78,1816.66,4196.4,13207.29,5219.66,19339.2,6819.84
2021-08-18,257.72,474.42,1813.64,4189.42,13140.44,5193.18,19198.17,6770.11
2021-08-19,253.95,467.24,1785.63,4124.71,12841.54,5075.05,18732.49,6605.89
2021-08-20,254.81,468.8,1795.49,4147.5,12877.31,5089.18,18789.83,6626.11
2021-08-23,256.47,471.88,1808.01,4176.42,12980.93,5130.13,18951.44,6683.1
2021-08-24,256.43,471.79,1808.73,4178.08,12959.5,5121.67,18898.15,6664.31
2021-08-25,256.46,471.84,1810.05,4181.12,12984.63,5131.59,18932.67,6676.48
2021-08-26,255.69,470.34,1805.17,4169.87,12964.22,5123.53,18903.03,6666.03
2021-08-27,256.7799,472.34,1814.31,4190.9799,13003.32,5138.98,18948.09,6681.92
2021-08-30,256.96,472.68,1817.7,4198.8,13020.42,5145.74,18963.35,6687.3
2021-08-31,255.99,470.88,1816.67,4196.41,13005.0,5139.65,18943.15,6680.18
2021-09-01,257.21,473.12,1830.02,4227.27,13149.56,5196.73,19165.81,6758.69
2021-09-02,258.13,474.6,1832.39,4232.1,13161.07,5201.28,19178.24,6763.08
2021-09-03,256.68,471.93,1819.35,4201.9799,13024.4,5147.27,18970.98,6689.99
2021-09-06,258.45,475.19,1838.46,4246.13,13118.39,5184.41,19122.71,6743.5
2021-09-07,257.19,472.87,1829.32,4225.01,13092.79,5174.29,19073.29,6726.07
2021-09-08,254.47,467.87,1808.6,4177.15,12987.53,5132.69,18911.13,6668.89
2021-09-09,254.33,467.57,1808.67,4177.11,13013.2,5142.84,18956.03,6684.72
2021-09-10,253.66,466.34,1805.74,4170.35,12965.7,5124.06,18896.63,6663.77
2021-09-13,254.39,467.69,1814.05,4189.53,12983.85,5131.24,18933.94,6676.93
2021-09-14,254.39,467.65,1814.98,4191.67,12949.0,5117.47,18866.01,6652.97
2021-09-15,252.35,463.91,1795.17,4145.9399,12820.57,5066.69,18669.34,6583.62
2021-09-16,253.46,465.95,1805.53,4169.87,12887.23,5093.03,18779.84,6622.59
2021-09-17,251.23,461.84,1788.63,4130.84,12799.76,5058.46,18631.25,6570.19
2021-09-20,247.05,454.12,1751.49,4043.63,12582.53,4972.52,18307.29,6455.81
2021-09-21,249.6,458.68,1775.85,4097.51,12766.6,5040.67,18602.14,6552.73
2021-09-22,252.07,463.2,1798.68,4150.1899,12922.53,5102.24,18841.36,6637.0
2021-09-23,254.42,467.5,1818.06,4194.92,13050.13,5152.57,19025.82,6701.98
2021-09-24,252.13,463.29,1802.28,4158.51,12937.18,5107.98,18845.51,6638.46
2021-09-27,251.66,462.42,1805.31,4165.4799,12962.27,5117.88,18880.86,6650.91
2021-09-28,246.22,452.35,1760.09,4058.82,12705.78,5011.66,18492.23,6506.5
