Nom,EURO STOXX 50® (Gross Return EUR)
ISIN,CH0102173264
Symbole,SX5GT
Source,https://stoxx.com/index/sx5gt/?factsheet=true
Date,Close
2015-05-21,1304.93
2015-05-22,1302.94
2015-05-25,1294.54
2015-05-26,1282.28
2015-05-27,1304.8
2015-05-28,1294.89
2015-05-29,1266.54
2015-06-01,1268.43
2015-06-02,1263.77
2015-06-03,1271.55
2015-06-04,1261.81
2015-06-05,1245.3599
2015-06-08,1231.79
2015-06-09,1227.7
2015-06-10,1252.8
2015-06-11,1261.83
2015-06-12,1244.38
2015-06-15,1221.39
2015-06-16,1227.08
2015-06-17,1218.32
2015-06-18,1226.3
2015-06-19,1228.2
2015-06-22,1278.6199
2015-06-23,1289.26
2015-06-24,1283.92
2015-06-25,1283.9
2015-06-26,1287.6199
2015-06-29,1233.41
2015-06-30,1217.55
2015-07-01,1243.14
2015-07-02,1231.66
2015-07-03,1224.47
2015-07-06,1197.23
2015-07-07,1171.97
2015-07-08,1183.82
2015-07-09,1216.74
2015-07-10,1255.44
2015-07-13,1277.3599
2015-07-14,1283.33
2015-07-15,1289.26
2015-07-16,1308.24
2015-07-17,1306.08
2015-07-20,1311.8599
2015-07-21,1298.1099
2015-07-22,1293.71
2015-07-23,1293.3699
2015-07-24,1281.05
2015-07-27,1250.1199
2015-07-28,1264.72
2015-07-29,1272.34
2015-07-30,1275.28
2015-07-31,1281.29
2015-08-03,1294.05
2015-08-04,1288.32
2015-08-05,1308.77
2015-08-06,1306.08
2015-08-07,1295.68
2015-08-10,1308.91
2015-08-11,1284.09
2015-08-12,1241.05
2015-08-13,1252.35
2015-08-14,1243.4
2015-08-17,1245.85
2015-08-18,1244.95
2015-08-19,1221.6099
2015-08-20,1194.41
2015-08-21,1156.58
2015-08-24,1094.65
2015-08-25,1146.16
2015-08-26,1129.32
2015-08-27,1168.52
2015-08-28,1170.59
2015-08-31,1164.55
2015-09-01,1135.73
2015-09-02,1139.34
2015-09-03,1164.71
2015-09-04,1132.71
2015-09-07,1139.02
2015-09-08,1151.8
2015-09-09,1164.67
2015-09-10,1147.28
2015-09-11,1135.45
2015-09-14,1131.07
2015-09-15,1142.46
2015-09-16,1158.19
2015-09-17,1159.6199
2015-09-18,1124.54
2015-09-21,1134.9
2015-09-22,1096.17
2015-09-23,1097.58
2015-09-24,1075.96
2015-09-25,1109.4
2015-09-28,1083.92
2015-09-29,1080.5
2015-09-30,1105.75
2015-10-01,1094.48
2015-10-02,1101.3
2015-10-05,1138.03
2015-10-06,1148.63
2015-10-07,1150.88
2015-10-08,1150.3599
2015-10-09,1159.41
2015-10-12,1158.34
2015-10-13,1149.49
2015-10-14,1138.89
2015-10-15,1155.75
2015-10-16,1165.07
2015-10-19,1167.6099
2015-10-20,1162.18
2015-10-21,1168.07
2015-10-22,1196.94
2015-10-23,1222.89
2015-10-26,1218.89
2015-10-27,1206.9
2015-10-28,1221.21
2015-10-29,1218.72
2015-10-30,1220.45
2015-11-02,1226.25
2015-11-03,1229.26
2015-11-04,1228.0
2015-11-05,1230.97
2015-11-06,1238.38
2015-11-09,1220.57
2015-11-10,1223.25
2015-11-11,1231.47
2015-11-12,1210.45
2015-11-13,1200.79
2015-11-16,1201.35
2015-11-17,1233.41
2015-11-18,1227.08
2015-11-19,1233.16
2015-11-20,1234.42
2015-11-23,1231.85
2015-11-24,1219.1
2015-11-25,1237.8599
2015-11-26,1250.93
2015-11-27,1247.48
2015-11-30,1253.73
2015-12-01,1244.34
2015-12-02,1240.42
2015-12-03,1195.6
2015-12-04,1191.1
2015-12-07,1201.8599
2015-12-08,1179.42
2015-12-09,1172.17
2015-12-10,1169.59
2015-12-11,1145.71
2015-12-14,1122.83
2015-12-15,1159.41
2015-12-16,1161.29
2015-12-17,1182.64
2015-12-18,1166.28
2015-12-21,1150.13
2015-12-22,1150.6
2015-12-23,1176.5
2015-12-24,1175.71
2015-12-28,1165.69
2015-12-29,1186.38
2015-12-30,1176.97
2015-12-31,1169.64
2016-01-04,1132.8599
2016-01-05,1137.6
2016-01-06,1123.75
2016-01-07,1104.19
2016-01-08,1085.8599
2016-01-11,1083.72
2016-01-12,1097.71
2016-01-13,1100.7
2016-01-14,1083.15
2016-01-15,1057.53
2016-01-18,1051.41
2016-01-19,1067.56
2016-01-20,1032.5
2016-01-21,1054.46
2016-01-22,1082.8599
2016-01-25,1075.19
2016-01-26,1086.31
2016-01-27,1091.6099
2016-01-28,1068.64
2016-01-29,1092.19
2016-02-01,1083.95
2016-02-02,1059.14
2016-02-03,1039.32
2016-02-04,1042.69
2016-02-05,1033.39
2016-02-08,999.58
2016-02-09,982.11
2016-02-10,1000.97
2016-02-11,961.96
2016-02-12,989.17
2016-02-15,1017.05
2016-02-16,1012.53
2016-02-17,1039.97
2016-02-18,1039.05
2016-02-19,1030.4
2016-02-22,1052.96
2016-02-23,1036.26
2016-02-24,1012.17
2016-02-25,1032.69
2016-02-26,1051.26
2016-02-29,1057.21
2016-03-01,1075.38
2016-03-02,1084.6199
2016-03-03,1081.3
2016-03-04,1090.09
2016-03-07,1084.25
2016-03-08,1077.4
2016-03-09,1082.49
2016-03-10,1066.19
2016-03-11,1103.17
2016-03-14,1109.69
2016-03-15,1100.8
2016-03-16,1098.95
2016-03-17,1092.15
2016-03-18,1098.13
2016-03-21,1095.0
2016-03-22,1095.88
2016-03-23,1092.98
2016-03-24,1072.97
2016-03-29,1079.49
2016-03-30,1093.58
2016-03-31,1079.51
2016-04-01,1060.95
2016-04-04,1064.19
2016-04-05,1038.79
2016-04-06,1045.6199
2016-04-07,1033.79
2016-04-08,1048.33
2016-04-11,1052.75
2016-04-12,1059.18
2016-04-13,1094.13
2016-04-14,1101.93
2016-04-15,1099.58
2016-04-18,1103.45
2016-04-19,1121.41
2016-04-20,1132.05
2016-04-21,1135.3599
2016-04-22,1131.55
2016-04-25,1123.08
2016-04-26,1125.43
2016-04-27,1129.6
2016-04-28,1129.4
2016-04-29,1095.49
2016-05-02,1100.1099
2016-05-03,1079.14
2016-05-04,1066.27
2016-05-05,1070.35
2016-05-06,1070.34
2016-05-09,1077.26
2016-05-10,1087.64
2016-05-11,1079.52
2016-05-12,1071.76
2016-05-13,1080.7
2016-05-16,1080.17
2016-05-17,1075.56
2016-05-18,1082.28
2016-05-19,1069.1
2016-05-20,1084.83
2016-05-23,1077.2
2016-05-24,1105.55
2016-05-25,1125.3699
2016-05-26,1129.88
2016-05-27,1132.56
2016-05-30,1136.8
2016-05-31,1127.04
2016-06-01,1117.94
2016-06-02,1117.59
2016-06-03,1104.21
2016-06-06,1107.0
2016-06-07,1121.3
2016-06-08,1113.58
2016-06-09,1102.81
2016-06-10,1074.06
2016-06-13,1052.81
2016-06-14,1032.03
2016-06-15,1044.24
2016-06-16,1040.19
2016-06-17,1051.73
2016-06-20,1087.04
2016-06-21,1096.53
2016-06-22,1100.58
2016-06-23,1122.6099
2016-06-24,1025.8699
2016-06-27,996.81
2016-06-28,1019.44
2016-06-29,1046.6
2016-06-30,1058.63
2016-07-01,1065.4
2016-07-04,1057.97
2016-07-05,1040.21
2016-07-06,1021.45
2016-07-07,1028.38
2016-07-08,1049.8
2016-07-11,1067.3
2016-07-12,1085.1
2016-07-13,1082.4
2016-07-14,1096.06
2016-07-15,1094.42
2016-07-18,1090.92
2016-07-19,1084.23
2016-07-20,1097.49
2016-07-21,1098.06
2016-07-22,1099.45
2016-07-25,1099.81
2016-07-26,1101.91
2016-07-27,1109.97
2016-07-28,1097.6199
2016-07-29,1106.75
2016-08-01,1098.07
2016-08-02,1075.75
2016-08-03,1077.26
2016-08-04,1085.41
2016-08-05,1101.26
2016-08-08,1104.67
2016-08-09,1121.8
2016-08-10,1117.83
2016-08-11,1129.15
2016-08-12,1127.64
2016-08-15,1128.27
2016-08-16,1116.99
2016-08-17,1103.79
2016-08-18,1109.25
2016-08-19,1099.22
2016-08-22,1096.32
2016-08-23,1108.67
2016-08-24,1114.18
2016-08-25,1106.44
2016-08-26,1114.83
2016-08-29,1110.44
2016-08-30,1122.38
2016-08-31,1119.56
2016-09-01,1117.47
2016-09-02,1140.52
2016-09-05,1139.75
2016-09-06,1136.98
2016-09-07,1144.94
2016-09-08,1141.93
2016-09-09,1130.69
2016-09-12,1115.76
2016-09-13,1101.66
2016-09-14,1097.99
2016-09-15,1101.28
2016-09-16,1087.01
2016-09-19,1099.82
2016-09-20,1098.54
2016-09-21,1104.96
2016-09-22,1130.72
2016-09-23,1123.53
2016-09-26,1102.63
2016-09-27,1101.6
2016-09-28,1109.1199
2016-09-29,1109.29
2016-09-30,1113.24
2016-10-03,1112.14
2016-10-04,1123.64
2016-10-05,1122.44
2016-10-06,1120.7
2016-10-07,1112.91
2016-10-10,1125.96
2016-10-11,1120.3699
2016-10-12,1116.13
2016-10-13,1103.89
2016-10-14,1122.49
2016-10-17,1116.38
2016-10-18,1130.94
2016-10-19,1134.27
2016-10-20,1141.94
2016-10-21,1142.32
2016-10-24,1148.34
2016-10-25,1145.94
2016-10-26,1143.56
2016-10-27,1145.39
2016-10-28,1143.19
2016-10-31,1134.3699
2016-11-01,1122.46
2016-11-02,1106.5
2016-11-03,1104.02
2016-11-04,1096.98
2016-11-07,1117.31
2016-11-08,1122.76
2016-11-09,1134.96
2016-11-10,1131.3599
2016-11-11,1125.2
2016-11-14,1128.84
2016-11-15,1134.03
2016-11-16,1125.35
2016-11-17,1131.08
2016-11-18,1123.29
2016-11-21,1127.8
2016-11-22,1132.03
2016-11-23,1127.5
2016-11-24,1130.64
2016-11-25,1133.53
2016-11-28,1121.79
2016-11-29,1130.04
2016-11-30,1134.95
2016-12-01,1127.27
2016-12-02,1121.38
2016-12-05,1135.59
2016-12-06,1153.46
2016-12-07,1168.89
2016-12-08,1185.09
2016-12-09,1189.45
2016-12-12,1190.04
2016-12-13,1204.03
2016-12-14,1194.73
2016-12-15,1208.8699
2016-12-16,1212.41
2016-12-19,1212.03
2016-12-20,1220.05
2016-12-21,1217.68
2016-12-22,1217.21
2016-12-23,1218.8699
2016-12-27,1220.57
2016-12-28,1220.64
2016-12-29,1218.05
2016-12-30,1225.03
2017-01-02,1231.79
2017-01-03,1234.15
2017-01-04,1235.09
2017-01-05,1235.1199
2017-01-06,1236.8699
2017-01-09,1232.33
2017-01-10,1231.59
2017-01-11,1232.24
2017-01-12,1224.32
2017-01-13,1238.34
2017-01-16,1227.24
2017-01-17,1223.71
2017-01-18,1227.04
2017-01-19,1225.68
2017-01-20,1229.07
2017-01-23,1219.6199
2017-01-24,1222.78
2017-01-25,1239.41
2017-01-26,1236.8
2017-01-27,1230.91
2017-01-30,1216.21
2017-01-31,1204.27
2017-02-01,1214.8
2017-02-02,1214.51
2017-02-03,1221.79
2017-02-06,1208.8
2017-02-07,1207.83
2017-02-08,1208.7
2017-02-09,1223.82
2017-02-10,1221.22
2017-02-13,1234.06
2017-02-14,1235.43
2017-02-15,1240.96
2017-02-16,1236.23
2017-02-17,1235.4
2017-02-20,1236.73
2017-02-21,1246.79
2017-02-22,1246.77
2017-02-23,1244.79
2017-02-24,1233.64
2017-02-27,1235.58
2017-02-28,1239.43
2017-03-01,1265.79
2017-03-02,1263.74
2017-03-03,1270.71
2017-03-06,1264.76
2017-03-07,1263.89
2017-03-08,1265.57
2017-03-09,1273.35
2017-03-10,1275.73
2017-03-13,1275.44
2017-03-14,1269.45
2017-03-15,1273.14
2017-03-16,1284.58
2017-03-17,1287.74
2017-03-20,1284.48
2017-03-21,1281.54
2017-03-22,1278.21
2017-03-23,1289.97
2017-03-24,1286.97
2017-03-27,1284.63
2017-03-28,1295.07
2017-03-29,1298.88
2017-03-30,1303.03
2017-03-31,1310.27
2017-04-03,1300.27
2017-04-04,1303.53
2017-04-05,1300.13
2017-04-06,1306.49
2017-04-07,1308.83
2017-04-10,1303.08
2017-04-11,1299.18
2017-04-12,1298.6099
2017-04-13,1291.03
2017-04-18,1277.44
2017-04-19,1282.03
2017-04-20,1289.17
2017-04-21,1289.26
2017-04-24,1341.22
2017-04-25,1343.84
2017-04-26,1342.17
2017-04-27,1337.8
2017-04-28,1337.1099
2017-05-01,1337.1099
2017-05-02,1346.98
2017-05-03,1350.01
2017-05-04,1367.95
2017-05-05,1381.54
2017-05-08,1375.91
2017-05-09,1378.55
2017-05-10,1378.2
2017-05-11,1370.94
2017-05-12,1377.08
2017-05-15,1381.39
2017-05-16,1383.83
2017-05-17,1362.33
2017-05-18,1353.74
2017-05-19,1363.38
2017-05-22,1360.83
2017-05-23,1367.8699
2017-05-24,1365.22
2017-05-25,1364.44
2017-05-26,1362.33
2017-05-29,1362.3
2017-05-30,1357.24
2017-05-31,1355.72
2017-06-01,1361.53
2017-06-02,1371.0
2017-06-05,1367.17
2017-06-06,1357.48
2017-06-07,1355.44
2017-06-08,1361.18
2017-06-09,1369.66
2017-06-12,1354.38
2017-06-13,1359.7
2017-06-14,1356.1099
2017-06-15,1347.82
2017-06-16,1354.8599
2017-06-19,1368.68
2017-06-20,1361.44
2017-06-21,1359.03
2017-06-22,1359.57
2017-06-23,1354.95
2017-06-26,1361.8599
2017-06-27,1352.9
2017-06-28,1351.9
2017-06-29,1327.29
2017-06-30,1316.02
2017-07-03,1335.1199
2017-07-04,1330.69
2017-07-05,1330.8699
2017-07-06,1324.6199
2017-07-07,1325.3
2017-07-10,1330.74
2017-07-11,1325.54
2017-07-12,1344.96
2017-07-13,1349.78
2017-07-14,1349.06
2017-07-17,1345.39
2017-07-18,1330.97
2017-07-19,1339.24
2017-07-20,1338.94
2017-07-21,1320.66
2017-07-24,1321.6099
2017-07-25,1329.4
2017-07-26,1336.16
2017-07-27,1336.91
2017-07-28,1327.18
2017-07-31,1320.15
2017-08-01,1330.88
2017-08-02,1324.51
2017-08-03,1327.52
2017-08-04,1343.77
2017-08-07,1343.15
2017-08-08,1346.92
2017-08-09,1328.84
2017-08-10,1315.47
2017-08-11,1305.05
2017-08-14,1322.03
2017-08-15,1326.34
2017-08-16,1335.02
2017-08-17,1326.3599
2017-08-18,1320.26
2017-08-21,1311.64
2017-08-22,1323.92
2017-08-23,1317.42
2017-08-24,1319.76
2017-08-25,1317.39
2017-08-28,1310.68
2017-08-29,1298.1099
2017-08-30,1304.04
2017-08-31,1310.85
2017-09-01,1319.43
2017-09-04,1314.1099
2017-09-05,1310.6099
2017-09-06,1315.57
2017-09-07,1320.97
2017-09-08,1320.98
2017-09-11,1339.18
2017-09-12,1345.84
2017-09-13,1349.89
2017-09-14,1351.17
2017-09-15,1346.99
2017-09-18,1351.84
2017-09-19,1353.55
2017-09-20,1351.39
2017-09-21,1356.77
2017-09-22,1357.47
2017-09-25,1356.96
2017-09-26,1356.41
2017-09-27,1363.6199
2017-09-28,1366.8699
2017-09-29,1378.84
2017-10-02,1381.84
2017-10-03,1383.01
2017-10-04,1378.8599
2017-10-05,1386.01
2017-10-06,1382.43
2017-10-09,1385.18
2017-10-10,1380.69
2017-10-11,1384.33
2017-10-12,1383.6199
2017-10-13,1383.24
2017-10-16,1383.9
2017-10-17,1384.48
2017-10-18,1389.4
2017-10-19,1382.66
2017-10-20,1383.81
2017-10-23,1385.26
2017-10-24,1385.96
2017-10-25,1378.58
2017-10-26,1396.14
2017-10-27,1401.9
2017-10-30,1405.72
2017-10-31,1410.34
2017-11-01,1419.34
2017-11-02,1416.3599
2017-11-03,1416.8
2017-11-06,1413.89
2017-11-07,1405.04
2017-11-08,1403.6099
2017-11-09,1387.27
2017-11-10,1380.08
2017-11-13,1372.69
2017-11-14,1366.39
2017-11-15,1362.29
2017-11-16,1369.63
2017-11-17,1362.96
2017-11-20,1368.32
2017-11-21,1375.2
2017-11-22,1368.8
2017-11-23,1372.42
2017-11-24,1375.94
2017-11-27,1369.33
2017-11-28,1376.81
2017-11-29,1379.27
2017-11-30,1371.6
2017-12-01,1355.31
2017-12-04,1374.01
2017-12-05,1372.3699
2017-12-06,1368.91
2017-12-07,1373.35
2017-12-08,1380.4
2017-12-11,1376.84
2017-12-12,1384.32
2017-12-13,1377.17
2017-12-14,1367.35
2017-12-15,1369.01
2017-12-18,1387.81
2017-12-19,1378.23
2017-12-20,1366.85
2017-12-21,1373.83
2017-12-22,1367.14
2017-12-27,1365.9
2017-12-28,1355.95
2017-12-29,1348.1199
2018-01-02,1342.82
2018-01-03,1350.4
2018-01-04,1373.1
2018-01-05,1388.01
2018-01-08,1391.4
2018-01-09,1393.8699
2018-01-10,1388.85
2018-01-11,1383.69
2018-01-12,1390.38
2018-01-15,1390.07
2018-01-16,1394.0
2018-01-17,1390.44
2018-01-18,1393.57
2018-01-19,1404.41
2018-01-22,1411.1099
2018-01-23,1413.81
2018-01-24,1402.6199
2018-01-25,1397.59
2018-01-26,1404.23
2018-01-29,1402.55
2018-01-30,1389.1199
2018-01-31,1390.1
2018-02-01,1379.56
2018-02-02,1358.71
2018-02-05,1341.55
2018-02-06,1309.21
2018-02-07,1332.19
2018-02-08,1302.41
2018-02-09,1282.63
2018-02-12,1298.92
2018-02-13,1288.39
2018-02-14,1299.53
2018-02-15,1307.49
2018-02-16,1321.83
2018-02-19,1314.49
2018-02-20,1325.02
2018-02-21,1323.1199
2018-02-22,1323.83
2018-02-23,1327.48
2018-02-26,1335.8599
2018-02-27,1333.8699
2018-02-28,1326.52
2018-03-01,1311.16
2018-03-02,1282.46
2018-03-05,1294.25
2018-03-06,1295.24
2018-03-07,1302.76
2018-03-08,1316.85
2018-03-09,1319.65
2018-03-12,1323.09
2018-03-13,1310.7
2018-03-14,1308.24
2018-03-15,1317.17
2018-03-16,1326.15
2018-03-19,1310.59
2018-03-20,1317.26
2018-03-21,1313.0
2018-03-22,1292.6
2018-03-23,1273.25
2018-03-26,1265.78
2018-03-27,1280.84
2018-03-28,1286.3599
2018-03-29,1298.05
2018-04-03,1292.42
2018-04-04,1289.88
2018-04-05,1324.48
2018-04-06,1318.64
2018-04-09,1321.25
2018-04-10,1330.51
2018-04-11,1323.14
2018-04-12,1332.52
2018-04-13,1334.5
2018-04-16,1332.29
2018-04-17,1347.09
2018-04-18,1352.1199
2018-04-19,1350.46
2018-04-20,1353.66
2018-04-23,1360.97
2018-04-24,1360.68
2018-04-25,1353.02
2018-04-26,1361.82
2018-04-27,1367.9
2018-04-30,1375.64
2018-05-01,1375.54
2018-05-02,1383.06
2018-05-03,1375.29
2018-05-04,1384.76
2018-05-07,1392.13
2018-05-08,1389.66
2018-05-09,1394.29
2018-05-10,1396.94
2018-05-11,1397.28
2018-05-14,1397.3699
2018-05-15,1396.8
2018-05-16,1396.23
2018-05-17,1407.73
2018-05-18,1403.31
2018-05-21,1405.29
2018-05-22,1411.44
2018-05-23,1393.56
2018-05-24,1385.67
2018-05-25,1383.27
2018-05-28,1372.67
2018-05-29,1351.51
2018-05-30,1359.7
2018-05-31,1346.67
2018-06-01,1365.2
2018-06-04,1371.54
2018-06-05,1366.95
2018-06-06,1368.55
2018-06-07,1368.13
2018-06-08,1363.2
2018-06-11,1377.55
2018-06-12,1375.71
2018-06-13,1377.82
2018-06-14,1396.65
2018-06-15,1387.9
2018-06-18,1372.7
2018-06-19,1360.29
2018-06-20,1361.99
2018-06-21,1347.71
2018-06-22,1362.78
2018-06-25,1334.1199
2018-06-26,1333.93
2018-06-27,1345.18
2018-06-28,1332.66
2018-06-29,1344.57
2018-07-02,1335.31
2018-07-03,1348.82
2018-07-04,1351.08
2018-07-05,1362.52
2018-07-06,1365.51
2018-07-09,1370.88
2018-07-10,1375.98
2018-07-11,1355.79
2018-07-12,1364.96
2018-07-13,1368.54
2018-07-16,1366.38
2018-07-17,1369.71
2018-07-18,1380.64
2018-07-19,1375.32
2018-07-20,1370.71
2018-07-23,1368.93
2018-07-24,1380.53
2018-07-25,1374.64
2018-07-26,1390.82
2018-07-27,1397.92
2018-07-30,1392.6199
2018-07-31,1397.85
2018-08-01,1391.4
2018-08-02,1375.8699
2018-08-03,1381.1
2018-08-06,1381.99
2018-08-07,1390.35
2018-08-08,1386.08
2018-08-09,1386.29
2018-08-10,1359.3699
2018-08-13,1352.78
2018-08-14,1352.69
2018-08-15,1332.71
2018-08-16,1340.04
2018-08-17,1338.21
2018-08-20,1346.44
2018-08-21,1353.57
2018-08-22,1356.95
2018-08-23,1356.59
2018-08-24,1359.83
2018-08-27,1371.17
2018-08-28,1367.82
2018-08-29,1371.22
2018-08-30,1361.24
2018-08-31,1346.13
2018-09-03,1346.96
2018-09-04,1332.82
2018-09-05,1315.47
2018-09-06,1307.76
2018-09-07,1306.73
2018-09-10,1313.05
2018-09-11,1313.99
2018-09-12,1319.92
2018-09-13,1322.73
2018-09-14,1327.07
2018-09-17,1327.66
2018-09-18,1332.56
2018-09-19,1336.57
2018-09-20,1350.28
2018-09-21,1361.27
2018-09-24,1353.78
2018-09-25,1358.45
2018-09-26,1363.76
2018-09-27,1370.38
2018-09-28,1350.28
2018-10-01,1356.22
2018-10-02,1346.22
2018-10-03,1352.77
2018-10-04,1340.7
2018-10-05,1328.95
2018-10-08,1315.1
2018-10-09,1319.9
2018-10-10,1298.47
2018-10-11,1275.53
2018-10-12,1269.66
2018-10-15,1276.0
2018-10-16,1294.67
2018-10-17,1289.01
2018-10-18,1276.8
2018-10-19,1276.5
2018-10-22,1268.25
2018-10-23,1248.72
2018-10-24,1244.5
2018-10-25,1258.04
2018-10-26,1246.31
2018-10-29,1254.28
2018-10-30,1251.18
2018-10-31,1271.31
2018-11-01,1274.3
2018-11-02,1278.3599
2018-11-05,1279.53
2018-11-06,1275.81
2018-11-07,1291.22
2018-11-08,1287.81
2018-11-09,1284.58
2018-11-12,1270.5
2018-11-13,1282.73
2018-11-14,1274.99
2018-11-15,1269.0
2018-11-16,1265.2
2018-11-19,1257.08
2018-11-20,1239.47
2018-11-21,1254.52
2018-11-22,1243.69
2018-11-23,1247.88
2018-11-26,1262.0
2018-11-27,1259.8699
2018-11-28,1260.6199
2018-11-29,1262.95
2018-11-30,1262.55
2018-12-03,1279.2
2018-12-04,1269.59
2018-12-05,1254.07
2018-12-06,1212.54
2018-12-07,1217.55
2018-12-10,1201.02
2018-12-11,1216.28
2018-12-12,1237.24
2018-12-13,1238.91
2018-12-14,1231.1099
2018-12-17,1219.81
2018-12-18,1211.89
2018-12-19,1216.38
2018-12-20,1195.92
2018-12-21,1196.14
2018-12-24,1185.45
2018-12-27,1170.93
2018-12-28,1190.53
2018-12-31,1196.47
2019-01-02,1193.18
2019-01-03,1177.83
2019-01-04,1212.58
2019-01-07,1209.31
2019-01-08,1217.8
2019-01-09,1224.39
2019-01-10,1226.58
2019-01-11,1224.31
2019-01-14,1218.39
2019-01-15,1223.79
2019-01-16,1227.45
2019-01-17,1224.31
2019-01-18,1250.46
2019-01-21,1247.14
2019-01-22,1242.24
2019-01-23,1241.97
2019-01-24,1247.63
2019-01-25,1262.3699
2019-01-28,1252.0
2019-01-29,1258.45
2019-01-30,1262.35
2019-01-31,1263.23
2019-02-01,1267.9
2019-02-04,1265.53
2019-02-05,1285.46
2019-02-06,1284.55
2019-02-07,1259.76
2019-02-08,1253.71
2019-02-11,1265.7
2019-02-12,1275.75
2019-02-13,1280.4
2019-02-14,1272.84
2019-02-15,1296.27
2019-02-18,1297.69
2019-02-19,1295.54
2019-02-20,1303.57
2019-02-21,1305.25
2019-02-22,1307.99
2019-02-25,1311.77
2019-02-26,1315.49
2019-02-27,1312.8699
2019-02-28,1319.07
2019-03-01,1324.6099
2019-03-04,1326.6099
2019-03-05,1330.64
2019-03-06,1329.63
2019-03-07,1323.54
2019-03-08,1313.44
2019-03-11,1321.78
2019-03-12,1321.58
2019-03-13,1329.38
2019-03-14,1337.06
2019-03-15,1354.68
2019-03-18,1355.43
2019-03-19,1364.8
2019-03-20,1350.14
2019-03-21,1348.15
2019-03-22,1323.46
2019-03-25,1321.3599
2019-03-26,1328.98
2019-03-27,1330.4
2019-03-28,1329.7
2019-03-29,1343.57
2019-04-01,1357.07
2019-04-02,1361.2
2019-04-03,1377.18
2019-04-04,1379.73
2019-04-05,1381.96
2019-04-08,1378.78
2019-04-09,1370.42
2019-04-10,1373.4
2019-04-11,1377.69
2019-04-12,1383.16
2019-04-15,1384.75
2019-04-16,1390.19
2019-04-17,1395.96
2019-04-18,1404.59
2019-04-23,1407.04
2019-04-24,1406.55
2019-04-25,1403.8
2019-04-26,1408.25
2019-04-29,1411.2
2019-04-30,1417.04
2019-05-01,1417.04
2019-05-02,1409.64
2019-05-03,1415.1199
2019-05-06,1400.78
2019-05-07,1376.96
2019-05-08,1383.47
2019-05-09,1360.57
2019-05-10,1365.13
2019-05-13,1349.21
2019-05-14,1366.92
2019-05-15,1376.13
2019-05-16,1399.16
2019-05-17,1394.54
2019-05-20,1375.0
2019-05-21,1382.57
2019-05-22,1382.82
2019-05-23,1360.14
2019-05-24,1369.75
2019-05-27,1376.6
2019-05-28,1370.39
2019-05-29,1351.45
2019-05-30,1359.79
2019-05-31,1344.58
2019-06-03,1352.69
2019-06-04,1366.8
2019-06-05,1369.45
2019-06-06,1368.82
2019-06-07,1385.2
2019-06-10,1388.51
2019-06-11,1395.49
2019-06-12,1389.56
2019-06-13,1391.15
2019-06-14,1386.5
2019-06-17,1388.15
2019-06-18,1417.29
2019-06-19,1418.03
2019-06-20,1423.52
2019-06-21,1423.05
2019-06-24,1418.39
2019-06-25,1413.79
2019-06-26,1413.21
2019-06-27,1412.97
2019-06-28,1425.83
2019-07-01,1435.63
2019-07-02,1439.9
2019-07-03,1453.73
2019-07-04,1455.8599
2019-07-05,1449.22
2019-07-08,1447.49
2019-07-09,1441.73
2019-07-10,1438.52
2019-07-11,1436.55
2019-07-12,1436.92
2019-07-15,1438.81
2019-07-16,1446.67
2019-07-17,1438.54
2019-07-18,1430.84
2019-07-19,1429.75
2019-07-22,1434.38
2019-07-23,1452.03
2019-07-24,1452.04
2019-07-25,1442.69
2019-07-26,1448.58
2019-07-29,1448.38
2019-07-30,1423.41
2019-07-31,1425.05
2019-08-01,1434.58
2019-08-02,1387.76
2019-08-05,1361.49
2019-08-06,1353.57
2019-08-07,1361.1
2019-08-08,1388.34
2019-08-09,1371.4
2019-08-12,1368.45
2019-08-13,1381.04
2019-08-14,1352.88
2019-08-15,1350.44
2019-08-16,1369.49
2019-08-19,1385.99
2019-08-20,1378.19
2019-08-21,1396.56
2019-08-22,1387.83
2019-08-23,1371.6199
2019-08-26,1377.6099
2019-08-27,1386.52
2019-08-28,1384.42
2019-08-29,1403.32
2019-08-30,1409.92
2019-09-02,1412.3
2019-09-03,1407.44
2019-09-04,1419.82
2019-09-05,1433.8599
2019-09-06,1438.18
2019-09-09,1438.1099
2019-09-10,1439.74
2019-09-11,1447.08
2019-09-12,1456.14
2019-09-13,1460.77
2019-09-16,1447.75
2019-09-17,1448.9
2019-09-18,1451.69
2019-09-19,1461.82
2019-09-20,1469.53
2019-09-23,1455.99
2019-09-24,1453.96
2019-09-25,1446.13
2019-09-26,1454.02
2019-09-27,1460.67
2019-09-30,1470.38
2019-10-01,1449.29
2019-10-02,1406.06
2019-10-03,1407.73
2019-10-04,1419.82
2019-10-07,1429.92
2019-10-08,1414.07
2019-10-09,1426.16
2019-10-10,1439.28
2019-10-11,1470.96
2019-10-14,1465.34
2019-10-15,1482.8
2019-10-16,1483.05
2019-10-17,1478.67
2019-10-18,1474.8699
2019-10-21,1483.39
2019-10-22,1485.34
2019-10-23,1486.2
2019-10-24,1492.16
2019-10-25,1493.53
2019-10-28,1493.95
2019-10-29,1492.46
2019-10-30,1492.65
2019-10-31,1486.59
2019-11-01,1494.56
2019-11-04,1511.92
2019-11-05,1516.84
2019-11-06,1521.88
2019-11-07,1529.28
2019-11-08,1526.39
2019-11-11,1525.22
2019-11-12,1531.56
