Nom,CAC All-Tradable Gross Return
ISIN,QS0011131891
Symbole,CACTR
Source,https://markets.ft.com/data/indices/tearsheet/summary?s=CACTR%3APAR
Date,Close
2017-08-07,9297.36
2017-08-08,9317.9
2017-08-09,9199.06
2017-08-10,9145.95
2017-08-11,9047.99
2017-08-14,9157.3
2017-08-15,9188.32
2017-08-16,9255.29
2017-08-17,9211.12
2017-08-18,9149.09
2017-08-21,9104.85
2017-08-22,9179.31
2017-08-23,9150.91
2017-08-24,9143.35
2017-08-25,9126.49
2017-08-28,9082.14
2017-08-29,8992.42
2017-08-30,9044.94
2017-08-31,9106.08
2017-09-01,9167.21
2017-09-04,9134.04
2017-09-05,9114.7
2017-09-06,9136.69
2017-09-07,9162.49
2017-09-08,9164.48
2017-09-11,9274.2
2017-09-12,9327.05
2017-09-13,9334.7
2017-09-14,9351.48
2017-09-15,9328.23
2017-09-18,9360.53
2017-09-19,9378.16
2017-09-20,9379.3
2017-09-21,9415.11
2017-09-22,9441.74
2017-09-25,9432.59
2017-09-26,9432.84
2017-09-27,9455.39
2017-09-28,9482.63
2017-09-29,9540.98
2017-10-02,9578.39
2017-10-03,9610.11
2017-10-04,9604.01
2017-10-05,9625.74
2017-10-06,9594.37
2017-10-09,9604.23
2017-10-10,9600.71
2017-10-11,9602.27
2017-10-12,9604.58
2017-10-13,9587.17
2017-10-16,9602.59
2017-10-17,9599.83
2017-10-18,9640.18
2017-10-19,9597.02
2017-10-20,9610.0
2017-10-23,9627.21
2017-10-24,9630.62
2017-10-25,9594.46
2017-10-26,9723.24
2017-10-27,9783.47
2017-10-30,9783.84
2017-10-31,9800.19
2017-11-01,9823.45
2017-11-02,9813.8
2017-11-03,9831.25
2017-11-06,9813.54
2017-11-07,9768.79
2017-11-08,9758.34
2017-11-09,9647.1
2017-11-10,9601.16
2017-11-13,9522.91
2017-11-14,9487.76
2017-11-15,9453.79
2017-11-16,9522.01
2017-11-17,9485.83
2017-11-20,9524.51
2017-11-21,9569.92
2017-11-22,9550.09
2017-11-23,9595.65
2017-11-24,9609.2
2017-11-27,9565.48
2017-11-28,9617.95
2017-11-29,9630.05
2017-11-30,9603.17
2017-12-01,9508.77
2017-12-04,9625.08
2017-12-05,9608.72
2017-12-06,9602.69
2017-12-07,9623.37
2017-12-08,9650.23
2017-12-11,9632.97
2017-12-12,9698.43
2017-12-13,9654.54
2017-12-14,9587.74
2017-12-15,9572.23
2017-12-18,9700.55
2017-12-19,9654.27
2017-12-20,9604.36
2017-12-21,9654.53
2017-12-22,9622.72
2017-12-27,9633.59
2017-12-28,9592.03
2017-12-29,9551.07
2018-01-02,9521.83
2018-01-03,9598.16
2018-01-04,9732.03
2018-01-05,9827.88
2018-01-08,9860.07
2018-01-09,9923.75
2018-01-10,9883.78
2018-01-11,9851.88
2018-01-12,9896.31
2018-01-15,9886.9
2018-01-16,9903.65
2018-01-17,9877.52
2018-01-18,9879.5
2018-01-19,9935.62
2018-01-22,9962.7
2018-01-23,9953.16
2018-01-24,9879.05
2018-01-25,9847.53
2018-01-26,9926.02
2018-01-29,9910.96
2018-01-30,9830.39
2018-01-31,9850.55
2018-02-01,9816.47
2018-02-02,9660.5
2018-02-05,9513.67
2018-02-06,9294.77
2018-02-07,9466.5
2018-02-08,9279.55
2018-02-09,9160.23
2018-02-12,9261.6
2018-02-13,9211.03
2018-02-14,9315.54
2018-02-15,9411.99
2018-02-16,9516.0
2018-02-19,9475.35
2018-02-20,9532.76
2018-02-21,9558.38
2018-02-22,9558.44
2018-02-23,9570.39
2018-02-26,9616.14
2018-02-27,9608.6
2018-02-28,9565.16
2018-03-01,9465.1
2018-03-02,9254.25
2018-03-05,9306.36
2018-03-06,9327.04
2018-03-07,9362.78
2018-03-08,9478.89
2018-03-09,9518.69
2018-03-12,9530.94
2018-03-13,9469.5
2018-03-14,9451.89
2018-03-15,9504.93
2018-03-16,9520.53
2018-03-19,9433.9
2018-03-20,9477.69
2018-03-21,9459.12
2018-03-22,9333.6
2018-03-23,9215.26
2018-03-26,9166.97
2018-03-27,9262.95
2018-03-28,9285.94
2018-03-29,9338.46
2018-04-03,9304.1
2018-04-04,9272.99
2018-04-05,9501.49
2018-04-06,9478.15
2018-04-09,9490.76
2018-04-10,9562.98
2018-04-11,9514.5
2018-04-12,9565.05
2018-04-13,9581.97
2018-04-16,9586.14
2018-04-17,9665.4
2018-04-18,9711.87
2018-04-19,9734.0
2018-04-20,9764.7
2018-04-23,9794.29
2018-04-24,9802.68
2018-04-25,9744.49
2018-04-26,9825.83
2018-04-27,9885.95
2018-04-30,9944.29
2018-05-02,9986.99
2018-05-03,9958.2
2018-05-04,9992.08
2018-05-07,10023.97
2018-05-08,10018.97
2018-05-09,10040.15
2018-05-10,10060.81
2018-05-11,10084.93
2018-05-14,10086.72
2018-05-15,10087.7
2018-05-16,10105.96
2018-05-17,10202.08
2018-05-18,10188.9
2018-05-21,10234.94
2018-05-22,10257.86
2018-05-23,10133.39
2018-05-24,10110.15
2018-05-25,10109.52
2018-05-28,10066.82
2018-05-29,9942.08
2018-05-30,9960.78
2018-05-31,9930.92
2018-06-01,10040.63
2018-06-04,10067.48
2018-06-05,10051.7
2018-06-06,10049.85
2018-06-07,10021.32
2018-06-08,10021.19
2018-06-11,10073.87
2018-06-12,10050.96
2018-06-13,10062.55
2018-06-14,10185.2
2018-06-15,10141.57
2018-06-18,10055.87
2018-06-19,9954.59
2018-06-20,9924.85
2018-06-21,9838.21
2018-06-22,9948.74
2018-06-25,9772.06
2018-06-26,9766.34
2018-06-27,9840.88
2018-06-28,9749.19
2018-06-29,9825.34
2018-07-02,9738.1
2018-07-03,9805.27
2018-07-04,9803.9
2018-07-05,9878.96
2018-07-06,9903.61
2018-07-09,9947.58
2018-07-10,10012.31
2018-07-11,9882.36
2018-07-12,9976.65
2018-07-13,10009.09
2018-07-16,9980.68
2018-07-17,9995.47
2018-07-18,10037.3
2018-07-19,9984.64
2018-07-20,9950.99
2018-07-23,9912.1
2018-07-24,10004.43
2018-07-25,9994.71
2018-07-26,10082.87
2018-07-27,10141.86
2018-07-30,10107.23
2018-07-31,10133.89
2018-08-01,10109.78
2018-08-02,10053.12
2018-08-03,10090.72
2018-08-06,10087.92
2018-08-07,10158.66
2018-08-08,10131.91
2018-08-09,10139.8
2018-08-10,10000.05
2018-08-13,9986.98
2018-08-14,9970.93
2018-08-15,9807.54
2018-08-16,9880.72
2018-08-17,9875.28
2018-08-20,9945.23
2018-08-21,9996.29
2018-08-22,10018.56
2018-08-23,10019.52
2018-08-24,10039.1
2018-08-27,10121.58
2018-08-28,10131.36
2018-08-29,10157.38
2018-08-30,10116.36
2018-08-31,9999.18
2018-09-03,9999.59
2018-09-04,9884.87
2018-09-05,9737.24
2018-09-06,9710.77
2018-09-07,9728.81
2018-09-10,9762.1
2018-09-11,9784.79
2018-09-12,9866.52
2018-09-13,9852.72
2018-09-14,9897.34
2018-09-17,9892.48
2018-09-18,9923.35
2018-09-19,9961.95
2018-09-20,10050.45
2018-09-21,10121.73
2018-09-24,10091.76
2018-09-25,10107.39
2018-09-26,10157.31
2018-09-27,10197.26
2018-09-28,10119.36
2018-10-01,10143.82
2018-10-02,10073.41
2018-10-03,10118.13
2018-10-04,9974.08
2018-10-05,9880.23
2018-10-08,9771.59
2018-10-09,9792.89
2018-10-10,9582.69
2018-10-11,9405.8
2018-10-12,9396.5
2018-10-15,9384.82
2018-10-16,9541.91
2018-10-17,9502.98
2018-10-18,9457.44
2018-10-19,9393.65
2018-10-22,9330.77
2018-10-23,9161.35
2018-10-24,9141.19
2018-10-25,9278.48
2018-10-26,9164.53
2018-10-29,9211.04
2018-10-30,9191.01
2018-10-31,9387.74
2018-11-01,9383.27
2018-11-02,9420.99
2018-11-05,9405.76
2018-11-06,9368.67
2018-11-07,9484.94
2018-11-08,9475.28
2018-11-09,9421.95
2018-11-12,9328.47
2018-11-13,9396.64
2018-11-14,9342.58
2018-11-15,9265.41
2018-11-16,9243.8
2018-11-19,9162.56
2018-11-20,9038.15
2018-11-21,9130.74
2018-11-22,9061.99
2018-11-23,9081.94
2018-11-26,9176.1
2018-11-27,9162.91
2018-11-28,9166.29
2018-11-29,9212.77
2018-11-30,9199.44
2018-12-03,9284.77
2018-12-04,9204.21
2018-12-05,9080.72
2018-12-06,8774.37
2018-12-07,8837.41
2018-12-10,8691.58
2018-12-11,8808.01
2018-12-12,8995.79
2018-12-13,8974.16
2018-12-14,8893.53
2018-12-17,8787.82
2018-12-18,8715.97
2018-12-19,8752.05
2018-12-20,8587.28
2018-12-21,8584.81
2018-12-24,8473.26
2018-12-27,8419.36
2018-12-28,8570.06
2018-12-31,8670.79
2019-01-02,8598.59
2019-01-03,8459.53
2019-01-04,8687.18
2019-01-07,8669.49
2019-01-08,8779.72
2019-01-09,8859.0
2019-01-10,8853.0
2019-01-11,8813.0
2019-01-14,8765.23
2019-01-15,8803.89
2019-01-16,8858.67
2019-01-17,8833.75
2019-01-18,8987.18
2019-01-21,8973.59
2019-01-22,8939.64
2019-01-23,8919.23
2019-01-24,8972.59
2019-01-25,9069.85
2019-01-28,9002.02
2019-01-29,9064.5
2019-01-30,9143.83
2019-01-31,9164.3
2019-02-01,9210.99
2019-02-04,9182.55
2019-02-05,9337.85
2019-02-06,9322.91
2019-02-07,9152.3
2019-02-08,9092.11
2019-02-11,9186.05
2019-02-12,9254.64
2019-02-13,9298.68
2019-02-14,9282.14
2019-02-15,9432.36
2019-02-18,9469.78
2019-02-19,9453.44
2019-02-20,9515.1
2019-02-21,9515.38
2019-02-22,9551.92
2019-02-25,9581.23
2019-02-26,9590.09
2019-02-27,9565.64
2019-02-28,9607.28
2019-03-01,9665.35
2019-03-04,9706.11
2019-03-05,9709.56
2019-03-06,9688.02
2019-03-07,9641.18
2019-03-08,9576.14
2019-03-11,9638.34
2019-03-12,9650.63
2019-03-13,9712.85
2019-03-14,9792.25
2019-03-15,9882.79
2019-03-18,9895.73
2019-03-19,9937.14
2019-03-20,9851.0
2019-03-21,9842.85
2019-03-22,9645.03
2019-03-25,9612.68
2019-03-26,9698.31
2019-03-27,9690.51
2019-03-28,9678.65
2019-03-29,9778.36
2019-04-01,9888.96
2019-04-02,9927.87
2019-04-03,10019.25
2019-04-04,10004.17
2019-04-05,10028.35
2019-04-08,10014.72
2019-04-09,9945.85
2019-04-10,9973.06
2019-04-11,10041.12
2019-04-12,10080.13
2019-04-15,10103.01
2019-04-16,10144.75
2019-04-17,10196.6
2019-04-18,10226.09
2019-04-23,10255.68
2019-04-24,10237.64
2019-04-25,10201.41
2019-04-26,10239.32
2019-04-29,10265.56
2019-04-30,10278.21
2019-05-02,10221.72
2019-05-03,10234.05
2019-05-06,10112.26
2019-05-07,9971.8
2019-05-08,10007.71
2019-05-09,9836.91
2019-05-10,9863.53
2019-05-13,9734.95
2019-05-14,9884.61
2019-05-15,9943.16
2019-05-16,10073.0
2019-05-17,10049.68
2019-05-20,9911.78
2019-05-21,9981.4
2019-05-22,9970.69
2019-05-23,9787.46
2019-05-24,9858.5
2019-05-27,9911.19
2019-05-28,9875.06
2019-05-29,9736.94
2019-05-30,9793.34
2019-05-31,9726.1
2019-06-03,9779.11
2019-06-04,9833.53
2019-06-05,9889.61
2019-06-06,9856.8
2019-06-07,10015.3
2019-06-10,10056.76
2019-06-11,10115.5
2019-06-12,10055.03
2019-06-13,10057.98
2019-06-14,10034.28
2019-06-17,10072.13
2019-06-18,10293.29
2019-06-19,10310.77
2019-06-20,10334.33
2019-06-21,10307.07
2019-06-24,10291.52
2019-06-25,10285.75
2019-06-26,10264.43
2019-06-27,10261.52
2019-06-28,10348.23
2019-07-01,10405.93
2019-07-02,10419.26
2019-07-03,10503.0
2019-07-04,10512.1
2019-07-05,10454.75
2019-07-08,10444.61
2019-07-09,10404.59
2019-07-10,10398.02
2019-07-11,10370.92
2019-07-12,10415.36
2019-07-15,10433.44
2019-07-16,10495.14
2019-07-17,10417.01
2019-07-18,10375.06
2019-07-19,10390.92
2019-07-22,10415.04
2019-07-23,10513.13
2019-07-24,10502.17
2019-07-25,10454.14
2019-07-26,10522.22
2019-07-29,10502.24
2019-07-30,10338.87
2019-07-31,10351.65
2019-08-01,10423.35
2019-08-02,10074.39
2019-08-05,9845.22
2019-08-06,9833.33
2019-08-07,9891.95
2019-08-08,10112.49
2019-08-09,9999.72
2019-08-12,9964.43
2019-08-13,10052.1
2019-08-14,9844.14
2019-08-15,9805.01
2019-08-16,9933.83
2019-08-19,10075.5
2019-08-20,10017.41
2019-08-21,10192.29
2019-08-22,10105.48
2019-08-23,9994.15
2019-08-26,10030.77
2019-08-27,10096.81
2019-08-28,10056.68
2019-08-29,10201.48
2019-08-30,10269.72
2019-09-02,10290.3
2019-09-03,10232.63
2019-09-04,10353.47
2019-09-05,10464.93
2019-09-06,10476.56
2019-09-09,10448.64
2019-09-10,10450.68
2019-09-11,10504.99
2019-09-12,10551.02
2019-09-13,10578.52
2019-09-16,10485.5
2019-09-17,10508.53
2019-09-18,10515.43
2019-09-19,10587.79
2019-09-20,10636.4
2019-09-23,10521.44
2019-09-24,10519.97
2019-09-25,10440.61
2019-09-26,10506.42
2019-09-27,10558.46
2019-09-30,10618.49
2019-10-01,10478.01
2019-10-02,10160.98
2019-10-03,10185.0
2019-10-04,10277.12
2019-10-07,10335.79
2019-10-08,10212.35
2019-10-09,10287.66
2019-10-10,10411.78
2019-10-11,10592.65
2019-10-14,10557.07
2019-10-15,10667.03
2019-10-16,10651.93
2019-10-17,10616.09
2019-10-18,10553.79
2019-10-21,10577.94
2019-10-22,10591.07
2019-10-23,10586.34
2019-10-24,10640.03
2019-10-25,10708.05
2019-10-28,10730.58
2019-10-29,10753.45
2019-10-30,10786.66
2019-10-31,10727.04
2019-11-01,10788.09
2019-11-04,10898.08
2019-11-05,10941.28
2019-11-06,10970.63
2019-11-07,11016.63
2019-11-08,11011.18
2019-11-11,11016.25
2019-11-12,11059.37
2019-11-13,11028.7
2019-11-14,11017.17
2019-11-15,11088.5
2019-11-18,11074.39
2019-11-19,11031.14
2019-11-20,11007.72
2019-11-21,10980.84
2019-11-22,11004.79
2019-11-25,11068.38
2019-11-26,11088.01
2019-11-27,11084.16
2019-11-28,11056.63
2019-11-29,11034.86
2019-12-02,10834.09
2019-12-03,10725.78
2019-12-04,10856.62
2019-12-05,10866.61
2019-12-06,10989.47
2019-12-09,10931.7
2019-12-10,10947.48
2019-12-11,10967.6
2019-12-12,11006.17
2019-12-13,11068.82
2019-12-16,11200.57
2019-12-17,11162.65
2019-12-18,11144.85
2019-12-19,11167.87
2019-12-20,11251.73
2019-12-23,11269.63
2019-12-24,11275.73
2019-12-27,11289.14
2019-12-30,11197.89
2019-12-31,11185.86
2020-01-02,11305.31
2020-01-03,11300.78
2020-01-06,11252.16
2020-01-07,11257.44
2020-01-08,11290.72
2020-01-09,11313.66
2020-01-10,11302.37
2020-01-13,11301.67
2020-01-14,11311.5
2020-01-15,11305.65
2020-01-16,11320.48
2020-01-17,11421.44
2020-01-20,11394.97
2020-01-21,11335.18
2020-01-22,11279.01
2020-01-23,11205.32
2020-01-24,11292.16
2020-01-27,11017.13
2020-01-28,11128.9
2020-01-29,11179.74
2020-01-30,11034.43
2020-01-31,10923.86
2020-02-03,10984.01
2020-02-04,11160.33
2020-02-05,11260.61
2020-02-06,11349.43
2020-02-07,11328.96
2020-02-10,11307.76
2020-02-11,11385.1
2020-02-12,11470.74
2020-02-13,11455.68
2020-02-14,11425.97
2020-02-17,11459.04
2020-02-18,11411.88
2020-02-19,11503.93
2020-02-20,11414.09
2020-02-21,11356.54
2020-02-24,10930.32
2020-02-25,10723.47
2020-02-26,10735.8
2020-02-27,10388.13
2020-02-28,10037.92
2020-03-02,10064.68
2020-03-03,10179.99
2020-03-04,10311.27
2020-03-05,10108.84
2020-03-06,9694.76
2020-03-09,8902.56
2020-03-10,8768.09
2020-03-11,8697.72
2020-03-12,7627.03
2020-03-13,7743.37
2020-03-16,7256.82
2020-03-17,7423.35
2020-03-18,7025.79
2020-03-19,7229.08
2020-03-20,7611.66
2020-03-23,7343.15
2020-03-24,7958.14
2020-03-25,8278.19
2020-03-26,8491.99
2020-03-27,8136.7
2020-03-30,8170.27
2020-03-31,8218.92
2020-04-01,7884.76
2020-04-02,7919.11
2020-04-03,7788.6
2020-04-06,8153.47
2020-04-07,8336.1
2020-04-08,8353.18
2020-04-09,8490.92
2020-04-14,8505.76
2020-04-15,8178.0
2020-04-16,8160.98
2020-04-17,8446.53
2020-04-20,8492.07
2020-04-21,8194.95
2020-04-22,8292.22
2020-04-23,8380.33
2020-04-24,8278.32
2020-04-27,8485.6
2020-04-28,8605.72
2020-04-29,8801.94
2020-04-30,8628.18
2020-05-04,8293.49
2020-05-05,8507.5
2020-05-06,8423.48
2020-05-07,8544.05
2020-05-08,8651.19
2020-05-11,8547.38
2020-05-12,8515.98
2020-05-13,8287.1
2020-05-14,8141.74
2020-05-15,8171.3
2020-05-18,8584.45
2020-05-19,8468.49
2020-05-20,8542.02
2020-05-21,8448.97
2020-05-22,8460.35
2020-05-25,8656.77
2020-05-26,8787.01
2020-05-27,8920.37
2020-05-28,9066.73
2020-05-29,8926.59
2020-06-01,9062.83
2020-06-02,9254.16
2020-06-03,9550.69
2020-06-04,9541.6
2020-06-05,9864.88
2020-06-08,9826.35
2020-06-09,9670.63
2020-06-10,9582.64
2020-06-11,9135.02
2020-06-12,9183.19
2020-06-15,9148.96
2020-06-16,9404.0
2020-06-17,9472.78
2020-06-18,9411.3
2020-06-19,9434.53
2020-06-22,9372.22
2020-06-23,9502.76
2020-06-24,9227.61
2020-06-25,9322.26
2020-06-26,9305.37
2020-06-29,9380.99
2020-06-30,9371.78
2020-07-01,9363.49
2020-07-02,9589.01
2020-07-03,9524.93
2020-07-06,9666.86
2020-07-07,9612.18
2020-07-08,9499.89
2020-07-09,9379.97
2020-07-10,9475.5
2020-07-13,9632.8
2020-07-14,9549.89
2020-07-15,9736.05
2020-07-16,9704.22
2020-07-17,9666.43
2020-07-20,9715.85
2020-07-21,9740.41
2020-07-22,9628.34
2020-07-23,9626.82
2020-07-24,9478.83
2020-07-27,9442.28
2020-07-28,9426.56
2020-07-29,9478.94
2020-07-30,9282.14
2020-07-31,9166.65
2020-08-03,9336.22
2020-08-04,9355.68
2020-08-05,9446.81
2020-08-06,9368.05
2020-08-07,9380.03
2020-08-10,9423.21
2020-08-11,9642.44
2020-08-12,9724.17
2020-08-13,9675.84
2020-08-14,9525.98
2020-08-17,9543.44
2020-08-18,9476.52
2020-08-19,9546.28
2020-08-20,9424.33
2020-08-21,9402.57
2020-08-24,9605.67
2020-08-25,9605.78
2020-08-26,9684.3
2020-08-27,9614.12
2020-08-28,9594.94
2020-08-31,9500.16
2020-09-01,9476.93
2020-09-02,9652.4
2020-09-03,9600.75
2020-09-04,9518.64
2020-09-07,9692.37
2020-09-08,9536.2
2020-09-09,9671.51
2020-09-10,9641.37
2020-09-11,9653.35
2020-09-14,9694.31
2020-09-15,9720.27
2020-09-16,9740.14
2020-09-17,9672.86
2020-09-18,9556.41
2020-09-21,9200.03
2020-09-22,9171.14
2020-09-23,9217.39
2020-09-24,9135.99
2020-09-25,9099.62
2020-09-28,9321.84
2020-09-29,9291.57
2020-09-30,9261.31
2020-10-01,9292.92
2020-10-02,9290.8
2020-10-05,9394.63
2020-10-06,9450.16
2020-10-07,9426.85
2020-10-08,9489.23
2020-10-09,9546.78
2020-10-12,9604.29
2020-10-13,9538.04
2020-10-14,9528.37
2020-10-15,9332.3
2020-10-16,9501.32
2020-10-19,9516.35
2020-10-20,9503.5
2020-10-21,9358.37
2020-10-22,9354.04
2020-10-23,9460.48
2020-10-26,9275.51
2020-10-27,9114.18
2020-10-28,8801.22
2020-10-29,8804.25
2020-10-30,8845.32
2020-11-02,9025.5
2020-11-03,9237.62
2020-11-04,9451.7
2020-11-05,9570.49
2020-11-06,9524.59
2020-11-09,10222.63
2020-11-10,10390.21
2020-11-11,10430.38
2020-11-12,10293.59
2020-11-13,10333.67
2020-11-16,10521.64
2020-11-17,10538.38
2020-11-18,10590.03
2020-11-19,10518.41
2020-11-20,10553.08
2020-11-23,10553.61
2020-11-24,10686.15
2020-11-25,10702.34
2020-11-26,10694.93
2020-11-27,10760.05
2020-11-30,10611.17
2020-12-01,10735.07
2020-12-02,10728.25
2020-12-03,10714.0
2020-12-04,10786.17
2020-12-07,10728.13
2020-12-08,10706.25
2020-12-09,10679.39
2020-12-10,10675.89
2020-12-11,10599.16
2020-12-14,10638.73
2020-12-15,10648.15
2020-12-16,10686.79
2020-12-17,10698.24
2020-12-18,10659.3
2020-12-21,10407.01
2020-12-22,10543.91
2020-12-23,10665.11
2020-12-24,10657.18
2020-12-28,10769.97
2020-12-29,10816.31
2020-12-30,10791.33
2020-12-31,10703.57
2021-01-04,10788.91
2021-01-05,10751.55
2021-01-06,10875.19
2021-01-07,10948.17
2021-01-08,11020.14
2021-01-11,10937.44
2021-01-12,10923.3
2021-01-13,10943.09
2021-01-14,10992.43
2021-01-15,10871.48
2021-01-18,10883.39
2021-01-19,10853.97
2021-01-20,10910.4
2021-01-21,10846.77
2021-01-22,10774.93
2021-01-25,10588.69
2021-01-26,10687.7
2021-01-27,10576.34
2021-01-28,10665.37
2021-01-29,10471.63
2021-02-01,10592.83
2021-02-02,10786.91
2021-02-03,10790.56
2021-02-04,10875.83
2021-02-05,10969.72
2021-02-08,11013.38
2021-02-09,11020.2
2021-02-10,10979.57
2021-02-11,10986.81
2021-02-12,11040.24
2021-02-15,11188.98
2021-02-16,11186.93
2021-02-17,11143.79
2021-02-18,11065.57
2021-02-19,11139.5
2021-02-22,11124.15
2021-02-23,11142.66
2021-02-24,11179.47
2021-02-25,11158.39
2021-02-26,11004.78
2021-03-01,11178.04
2021-03-02,11205.2
2021-03-03,11238.09
2021-03-04,11241.85
2021-03-05,11145.72
2021-03-08,11366.5
2021-03-09,11411.44
2021-03-10,11517.82
2021-03-11,11598.62
2021-03-12,11621.95
2021-03-15,11601.59
2021-03-16,11644.12
2021-03-17,11641.94
2021-03-18,11651.06
2021-03-19,11537.34
2021-03-22,11489.41
2021-03-23,11447.1
2021-03-24,11450.05
2021-03-25,11465.85
2021-03-26,11531.73
2021-03-29,11575.65
2021-03-30,11701.2
2021-03-31,11665.62
2021-04-01,11750.13
2021-04-06,11811.49
2021-04-07,11813.27
2021-04-08,11876.91
2021-04-09,11875.1
2021-04-12,11857.13
2021-04-13,11907.25
2021-04-14,11945.29
2021-04-15,11987.02
2021-04-16,12082.81
2021-04-19,12102.46
2021-04-20,11878.03
2021-04-21,11946.89
2021-04-22,12052.54
2021-04-23,12034.18
2021-04-26,12079.44
2021-04-27,12084.21
2021-04-28,12144.48
2021-04-29,12129.49
2021-04-30,12066.06
2021-05-03,12140.05
2021-05-04,12035.53
2021-05-05,12220.53
2021-05-06,12249.73
2021-05-07,12333.36
2021-05-10,12359.55
2021-05-11,12140.71
2021-05-12,12150.31
2021-05-13,12156.22
2021-05-14,12337.13
2021-05-17,12311.52
2021-05-18,12298.45
2021-05-19,12125.36
2021-05-20,12267.27
2021-05-21,12340.6
2021-05-24,12396.78
2021-05-25,12370.85
2021-05-26,12380.95
2021-05-27,12460.97
2021-05-28,12556.89
2021-05-31,12494.78
2021-06-01,12576.17
2021-06-02,12631.1
2021-06-03,12605.0
2021-06-04,12628.68
2021-06-07,12687.91
2021-06-08,12704.53
2021-06-09,12731.77
2021-06-10,12700.11
2021-06-11,12810.64
2021-06-14,12843.11
2021-06-15,12880.86
2021-06-16,12901.78
2021-06-17,12914.66
2021-06-18,12733.69
2021-06-21,12788.91
2021-06-22,12808.34
2021-06-23,12702.12
2021-06-24,12861.19
2021-06-25,12854.12
2021-06-28,12729.56
2021-06-29,12748.75
2021-06-30,12642.16
2021-07-01,12737.01
2021-07-02,12744.14
2021-07-05,12774.1
2021-07-06,12669.34
2021-07-07,12708.08
2021-07-08,12465.51
2021-07-09,12700.87
2021-07-12,12753.21
2021-07-13,12746.57
2021-07-14,12739.21
2021-07-15,12612.37
2021-07-16,12560.7
2021-07-19,12250.03
2021-07-20,12338.3
2021-07-21,12561.74
2021-07-22,12601.25
2021-07-23,12759.63
2021-07-26,12777.91
2021-07-27,12691.83
2021-07-28,12834.11
2021-07-29,12878.61
2021-07-30,12846.99
2021-08-02,12957.52
2021-08-03,13023.44
2021-08-04,13069.62
2021-08-05,13146.28
2021-08-06,13205.85
2021-08-09,13198.12
2021-08-10,13211.52
2021-08-11,13279.32
2021-08-12,13322.23
2021-08-13,13344.11
2021-08-16,13243.45
2021-08-17,13207.29
2021-08-18,13140.44
2021-08-19,12841.54
2021-08-20,12877.31
2021-08-23,12980.93
2021-08-24,12959.5
2021-08-25,12984.63
2021-08-26,12964.22
2021-08-27,13003.32
2021-08-30,13020.42
2021-08-31,13005.0
2021-09-01,13149.56
2021-09-02,13161.07
2021-09-03,13024.4
2021-09-06,13118.39
2021-09-07,13092.79
2021-09-08,12987.53
2021-09-09,13013.2
2021-09-10,12965.7
2021-09-13,12983.85
2021-09-14,12949.0
2021-09-15,12820.57
2021-09-16,12887.23
2021-09-17,12799.76
2021-09-20,12582.53
2021-09-21,12766.6
2021-09-22,12922.53
2021-09-23,13050.13
2021-09-24,12937.18
2021-09-27,12962.27
2021-09-28,12705.78
2021-09-29,12793.74
2021-09-30,12725.0
2021-10-01,12718.29
2021-10-04,12643.43
2021-10-05,12815.93
2021-10-06,12646.95
2021-10-07,12842.11
2021-10-08,12777.62
2021-10-11,12799.14
2021-10-12,12765.34
2021-10-13,12856.84
2021-10-14,13010.71
2021-10-15,13090.54
2021-10-18,12991.44
2021-10-19,12997.54
2021-10-20,13055.21
2021-10-21,13028.07
2021-10-22,13113.63
2021-10-25,13078.37
2021-10-26,13182.75
2021-10-27,13167.99
2021-10-28,13258.88
2021-10-29,13297.64
2021-11-01,13417.95
2021-11-02,13474.01
2021-11-03,13510.61
2021-11-04,13586.17
2021-11-05,13672.11
2021-11-08,13685.28
2021-11-09,13668.45
2021-11-10,13672.79
2021-11-11,13690.76
2021-11-12,13746.7
2021-11-15,13814.38
2021-11-16,13860.23
2021-11-17,13859.13
2021-11-18,13819.63
2021-11-19,13751.83
2021-11-22,13738.17
2021-11-23,13621.52
2021-11-24,13616.73
2021-11-25,13689.82
2021-11-26,13071.46
2021-11-29,13131.91
2021-11-30,13037.82
2021-12-01,13320.3
2021-12-02,13158.54
2021-12-03,13096.49
2021-12-06,13283.27
2021-12-07,13642.23
2021-12-08,13547.63
2021-12-09,13532.79
2021-12-10,13499.58
2021-12-13,13403.88
2021-12-14,13315.48
2021-12-15,13365.62
2021-12-16,13502.44
2021-12-17,13373.14
2021-12-20,13258.03
2021-12-21,13443.32
2021-12-22,13610.49
2021-12-23,13711.58
2021-12-24,13680.92
2021-12-27,13777.43
2021-12-28,13852.56
2021-12-29,13822.44
2021-12-30,13847.5
2021-12-31,13815.55
2022-01-03,13952.14
2022-01-04,14122.99
2022-01-05,14226.64
2022-01-06,13998.31
2022-01-07,13940.08
2022-01-10,13750.48
2022-01-11,13877.84
2022-01-12,13969.8
2022-01-13,13923.46
2022-01-14,13806.68
2022-01-17,13913.11
2022-01-18,13790.01
2022-01-19,13855.18
2022-01-20,13889.62
2022-01-21,13653.17
2022-01-24,13106.93
2022-01-25,13188.86
2022-01-26,13452.07
2022-01-27,13517.88
2022-01-28,13413.31
2022-01-31,13480.29
2022-02-01,13670.41
2022-02-02,13703.33
2022-02-03,13498.35
2022-02-04,13378.01
2022-02-07,13478.66
2022-02-08,13518.04
2022-02-09,13725.87
2022-02-10,13688.91
2022-02-11,13522.17
2022-02-14,13225.79
